track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5LhChA6edZR0uGF89Vu4OJ,What Makes You Truly Happy,Catdra Catthien,38.0,78CStJUUCf9of8DeSJdhh4,What Makes You Truly Happy,2019-12-19,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.9,0.465,1.0,-16.13,1.0,0.179,0.0227,0.331,0.0356,0.533,109.003,210385
7lehsJ3H2C57ZWIhY1YPe3,Lost My Soul,Burning Fierce,36.0,5dVTdffaZkcaRSfjkcXr3m,Breathe in and Out,2017-05-08,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.594,0.581,5.0,-7.05,1.0,0.0345,0.018,0.000838,0.109,0.068,112.002,373696
6tBvw9TfPXY7sIcgg3EZWE,One True House,AW,42.0,0o46PQ8v9Um1dZiqL2yXoO,One True House,2019-10-03,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.803,0.933,7.0,-6.836,1.0,0.0504,0.033,0.15,0.119,0.526,124.012,174367
3M9UJ8zpQJHPjmaAhaQH3G,Shamania,Ekat Bork,48.0,3D1PeWc15XNVBPPvrGnIxb,Shamania,2019-10-18,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.607,0.635,6.0,-8.165,1.0,0.229,0.0796,1.62e-05,0.112,0.588,97.941,210662
3IH2zs1TSPFA2Iy7e5HCmT,Ace - Radio Edit,Rewind,38.0,68rUoEpgweglqsBF4fOSRp,Ace,2019-10-13,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.636,0.866,1.0,-8.794,1.0,0.0543,0.0183,0.363,0.11,0.415,127.944,205312
3Av6RedySZK1Mj5VNb4Mmf,So Afraid,Thelin,28.0,13DwG64UZcY2uMIYQ8kDQo,So Afraid,2019-12-08,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.728,0.512,3.0,-10.299,1.0,0.0391,0.454,0.703,0.17,0.203,120.001,184500
31pE8tZb437SLORWzKwSpk,Tales Of The Night,PayAttention,40.0,0jfdwDLakPqvo7daAzM9RU,Tales Of The Night,2019-12-06,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.529,0.812,1.0,-5.511,1.0,0.0683,0.0674,6.27e-05,0.0856,0.423,99.404,182400
7EI2xT47KTqGvXHvbx4tJ7,Black Shaolin,Prince Kane,30.0,2YKmsQ0NHbpD2cPa4Epvot,Black Shaolin,2019-11-27,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.894,0.786,6.0,-6.172,1.0,0.277,0.117,0.000366,0.0302,0.846,140.057,179980
40lcA4lHEMDvwoDMcwd1Xb,MoneyMoney,Tight Rhymes,41.0,1o9vkmWlF2YUoQuG0OosxB,MoneyMoney,2019-11-22,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.494,0.799,11.0,-5.118,1.0,0.311,0.191,0.0529,0.11,0.569,86.037,187548
4jmjdIIcgzeQ6BsupNZAG9,Vandaag gaat het gebeuren,PLANKGAS,36.0,1lplFRW64WZInyl1n0s2sy,Vandaag gaat het gebeuren,2019-11-19,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.728,0.894,8.0,-5.087,1.0,0.0521,0.14,1.74e-05,0.928,0.879,124.02,207581
2Vr9ZMdhXKcpuwG3CDieuD,Poor Who Die,Tight Rhymes,41.0,52KdSAP5IqwaWogVWFdns6,Poor Who Die,2019-11-12,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.683,0.794,11.0,-3.391,1.0,0.0777,0.783,8.73e-05,0.1,0.683,149.59,158813
0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,82.0,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.912,0.412,7.0,-8.074,1.0,0.124,0.0164,0.013,0.104,0.422,154.983,238614
33tNYw9oMtSkGe27NpgS64,WORKIN ME,Quavo,64.0,4XgTZqi7b25HmhO4wxrpWB,W O R K I N M E,2018-08-10,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.79,0.629,8.0,-4.055,1.0,0.142,0.182,7.06e-06,0.338,0.267,170.023,169620
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,81.0,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.88,0.428,9.0,-8.28,1.0,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800
4VgYtXCVJ7IbWAZ5ryfvEQ,Muévelo,Nicky Jam,82.0,6sTdi5hrN3uFhARaqbikjG,Muévelo,2020-01-08,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.595,0.807,7.0,-2.409,1.0,0.0489,0.416,1.41e-05,0.565,0.919,188.081,194892
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,93.0,3fxzSn0ObgCjLadyR53ohN,Vete,2019-11-21,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.886,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dimelo Flow,90.0,1y0pdsLO6cixGzAv7Sf8rf,Sigues Con El,2019-12-13,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.883,0.668,9.0,-2.957,1.0,0.113,0.11,0.000529,0.0734,0.676,87.972,226533
7rFxvKtiIeCfjmn1uKxmI9,Fantasía,Ozuna,60.0,775eFQvNa0qKHpZa4W0eL2,Fantasía,2019-11-28,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.692,0.727,2.0,-5.586,1.0,0.094,0.208,0.000138,0.0995,0.786,180.079,175187
4z6wo6PJG4Fve45OXK6D9m,Infeliz,Arcangel,84.0,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.713,0.798,1.0,-3.147,1.0,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103
5NOHsDSfLIH45y3i9PfRyh,Fantasmita - Remix,Casper Magico,73.0,4iYSshWl8sZ9kArN4nDVs2,Fantasmita (Remix),2019-12-06,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.707,0.87,7.0,-2.958,1.0,0.103,0.246,1.97e-06,0.0664,0.801,173.939,262269
5m3jpKkgkfoMcym1qjToFg,Jangueo,Alex Rose,76.0,0owN7Uk2MRirowjo9PQv14,LOST,2019-11-08,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.851,0.688,11.0,-4.038,1.0,0.0565,0.238,1.93e-05,0.105,0.732,103.982,259600
2ohqtT8jp5VeSBAtBEpSqA,Toxico,Brytiago,75.0,4DCHSLuZ3n1r3FItU4f8c7,Toxico,2019-11-15,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.86,0.63,7.0,-5.837,1.0,0.155,0.0532,0.000708,0.656,0.596,90.028,195667
6TvNO32huOBlWG5o69i1v7,FRESH KERIAS,Feid,76.0,1KBjSVXv78mSvlJlm86MuX,FRESH KERIAS,2019-11-01,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.741,0.584,8.0,-4.446,1.0,0.283,0.295,9.62e-05,0.152,0.734,186.096,272800
3o7TK4inMYzJC3ZMJCWsRC,Boomshakalaka - Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix,Dimitri Vegas & Like Mike,71.0,6PuMvgkZDwaIuspIyt0jnU,Boomshakalaka (Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix),2019-11-29,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.752,0.82,1.0,-2.976,1.0,0.0461,0.0134,0.000804,0.0692,0.822,95.987,211520
0mcBgVRVsvESTkEyVHt7Ue,No Vuelvas Más,Darell,75.0,4VNUfBtbxnBGDbhiGuRiw0,No Vuelvas Más,2019-12-06,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.866,0.602,11.0,-5.236,1.0,0.0844,0.434,3.06e-05,0.0567,0.836,95.016,239093
1Eo8Ty067B01B7GETiZdgy,Full Moon,Guaynaa,70.0,3oyjD9xy6aJvmhRWdmD43J,Full Moon,2019-11-22,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.852,0.833,2.0,-3.959,1.0,0.0696,0.0798,2.09e-06,0.111,0.616,84.007,185680
1XxmTx7ZzI2xLvS8SqlXs9,Sigues Con El,Dimelo Flow,72.0,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.883,0.668,9.0,-2.957,1.0,0.113,0.11,0.000529,0.0734,0.676,87.972,226533
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,93.0,1PTTAq0OxggVgqP5WTYWDh,China,2019-07-19,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.786,0.808,7.0,-3.702,1.0,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,91.0,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,90.0,06S3Qjh4QWLtn6c7CVhYh7,Callaita,2019-05-31,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,80.0,12jwb6dkXYHWYg2YXvNCuA,Velitas,2019-07-12,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.819,0.596,2.0,-7.009,1.0,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542
1k1CJlU1eAEpAbNK0TVeKD,Que Mas Pues - Remix,Sech,11.0,5bad2QvDKLifbAK9O75U8Y,Que Mas Pues (Remix),2019-04-11,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.648,0.661,11.0,-5.027,1.0,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962
6Bc48Fgqgb6j4K6JdkZTNk,Solita,Sech,7.0,3oqfGDmRhdF3YaNGiAH0MH,Solita,2019-02-28,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.679,0.831,2.0,-1.866,1.0,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520
53uKGbcMjEc2gIWbfmvpdS,Mírame - Remix,Nio Garcia,79.0,3YLXKSgU5SrzzkBbwzBQC2,Mírame,2019-07-19,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.74,0.83,1.0,-3.243,1.0,0.153,0.119,1.32e-05,0.243,0.78,176.054,377580
6F6BPkZYKQfgwZVBugMpty,Doble Cara,Arcangel,65.0,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.88,0.468,8.0,-4.855,1.0,0.121,0.52,0.00334,0.108,0.72,96.004,185111
0iQmZXv7e8EHcmJmHpZX3o,Eres Top,Ozuna,72.0,7f6r6ijWtMJ0QYydwuCYvH,Nibiru,2019-11-29,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.823,0.622,11.0,-5.706,1.0,0.0491,0.0105,2.69e-06,0.0453,0.602,100.022,204853
14Q3OrXMvSTCJvqeSNXovU,Nadie Como Tu,Amenazzy,67.0,7Acg5eCCN9vznEHGvNWO26,Nadie Como Tu,2019-12-06,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.694,0.842,2.0,-4.91,1.0,0.0624,0.147,1.05e-06,0.261,0.753,105.02,177328
55oduV8SihZzpk6nOzBRJu,Así,Tayl G,55.0,2tyJpC92Rld25R7pxHf88Q,Así (Remix),2019-10-18,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.622,0.836,9.0,-4.113,1.0,0.137,0.361,3.5e-05,0.156,0.426,198.003,276427
2YfOp1cJeaPwJCKe0gjo7y,Champagne Rose,Amenazzy,61.0,0IFYZTXSLPDkeAtaNNdKEV,Champagne Rose,2019-11-22,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.654,0.733,9.0,-4.127,1.0,0.0705,0.59,3.48e-06,0.0751,0.45,140.005,281653
40rXWke6SnXiGkSmaT8ZUr,Fantasía,Ozuna,85.0,7f6r6ijWtMJ0QYydwuCYvH,Nibiru,2019-11-29,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.695,0.719,2.0,-5.938,1.0,0.0903,0.227,0.000171,0.0884,0.781,180.074,175187
2TMcH3s1FmQP5rCVt2EpUj,Que Se Repita,Rigo V,44.0,5OmPPp0vk7vPxJi6gg3BfK,Que Se Repita,2019-09-13,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.809,0.521,11.0,-8.256,1.0,0.0824,0.0234,5.29e-06,0.169,0.474,95.021,212416
2jT3L6H54Cze0Sv6AL5NRB,Buenos Amantes,Japiaguar,45.0,77FNuEO95H1HhjH7qxUUoK,Buenos Amantes,2019-12-06,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.84,0.718,9.0,-3.527,1.0,0.0636,0.236,4.84e-05,0.0968,0.864,156.006,240160
3pCc3j2htkGXWJsBmSs0RB,Cuéntame,Gabo Viera,43.0,3bTCrM9rLEoui7B3CYu5CL,Cuéntame,2019-12-13,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.713,0.848,3.0,-5.309,1.0,0.0785,0.568,0.0077,0.544,0.87,90.011,176030
4mOXPQEZLD85vyLCfOWV7Z,Bailame Así,Myke Towers,66.0,1h1o8NA1TyOhv6AJBL4Xx4,Bailame Así,2019-11-22,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.701,0.94,1.0,-2.762,1.0,0.0785,0.0414,2.11e-05,0.161,0.945,89.004,208442
417Lz9vsyAlnPkOZFMiJib,No Te Vayas,Don Omar,56.0,4SFhOkDuVdKbNaTHAwg07U,No Te Vayas,2019-11-22,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.759,0.692,10.0,-6.759,1.0,0.0382,0.171,3.77e-05,0.0864,0.652,93.95,238733
4saCqH8Jj0H3KzM29TRb7m,Yoyo,Marina Yers,53.0,3ioRPT3iOuMHqTkPv8q4Dc,Yoyo,2019-11-01,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.886,0.637,7.0,-7.654,1.0,0.0766,0.213,0.00747,0.0667,0.617,102.026,191941
7bKssEnDzj8sNo5gOuyJDl,Difícil,ICON,71.0,1j2GHL9MJ0FSvZiItKHjVG,Difícil,2019-11-22,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.853,0.634,8.0,-6.222,1.0,0.414,0.367,0.000724,0.104,0.76,91.99,213913
6EnX6zVBSrH58BZPYWnVjO,Tormenta Mágica,Vibarco,41.0,5RN2UJQLuvigghqkYCMroi,Tormenta Mágica,2019-11-29,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.676,0.621,8.0,-4.613,1.0,0.294,0.218,0.000293,0.106,0.59,177.825,190755
4fFgpzgSkmn3wajioLBPOr,Mis Ojos Lloran Por Ti,Big Boy,71.0,5o36XrjVl3YdBYqt0p57Gc,Mis Ojos Lloran Por Ti,2006-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.794,0.831,8.0,-9.235,1.0,0.331,0.0135,1.12e-06,0.11,0.328,172.407,295533
1MfqPCs3Y722VK6zkWZ98Z,Pasarela,Ñejo & Dalmata,68.0,35ejmbRlV32Qng9jGF34ve,Broke & Famous,2007-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.798,0.821,7.0,-6.143,1.0,0.0596,0.0985,5.84e-06,0.178,0.525,95.004,227467
26RZ3DhnVlytdG6N1oxW1E,Pobre Diabla,Don Omar,12.0,3hKDEHUzH1GmdohemezsEw,"The Gold Series ""The Last Don""",2004-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.748,0.763,5.0,-6.995,1.0,0.0517,0.453,0.0179,0.0877,0.849,91.979,252480
2KtNeULMaw8sFkr8w13WWB,Ven Bailalo,Angel Y Khriz,7.0,395yG7il5B0i3V22UN37y2,Strictly Latin Dancing Come And Dance,2011-12-29,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.675,0.921,4.0,-6.083,1.0,0.0365,0.0466,0.00618,0.117,0.7,97.01,252493
3njYteZvn759aNUXMCxiRX,Escápate Conmigo - Remix,Wolfine,60.0,5lJFqTZrot5GNYLYspmebk,La Versatilidad de la Calle,2013-10-02,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.831,0.89,8.0,-7.635,1.0,0.0791,0.173,4.07e-05,0.352,0.76,94.007,167288
614NVFo5csQqRnryl4jXs2,El Telefono,"Héctor ""El Father""",65.0,5eklEkHSU1l3yewxdePzRL,The Bad Boy,2006-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.808,0.682,2.0,-7.128,1.0,0.0963,0.171,1.42e-06,0.464,0.491,89.987,235627
2U4kPiipwfc2oHmd0nGoj5,Dutty Love,Don Omar,60.0,24j7U1hm7C8WDr8cMdKcxt,Don Omar Presents MTO2: New Generation,2012-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.742,0.873,1.0,-3.373,1.0,0.082,0.232,1.17e-05,0.114,0.899,90.004,285333
4Xtlw8oXkIOvzV7crUBKeZ,Rompe,Daddy Yankee,64.0,2rNUIqPFIbq5bSH46jHUZy,Barrio Fino En Directo,2005-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.696,0.858,9.0,-5.155,1.0,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061,188627
5I0u5YHYvA6fQZstVCFwqC,Dile A Tu Amiga,Ñejo,61.0,3MOiuwrJVffz1A2MWSpuHo,Ñejo & Dalmata (Special Edition) - EP,2012-10-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.788,0.674,2.0,-8.392,1.0,0.0537,0.281,0.033,0.0892,0.864,94.997,214747
7oYouEGAQJpU75CAWFEMi2,Llamé Pa' Verte,Wisin,51.0,7fEBmbVU1ntjkD3dtKGuJW,Reggaeton Hits 2007,2006-11-21,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.841,0.808,10.0,-5.55,1.0,0.0749,0.0711,3.36e-06,0.0816,0.66,95.0,195680
4euqcj46E0OZBiz0NjR4mO,Aquí Está Tu Caldo,Daddy Yankee,57.0,63Brxfj0nY3twg5MQg5tRz,"Blin Blin, Vol. 1",2003-03-03,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.884,0.743,11.0,-7.65,1.0,0.112,0.116,0.00011,0.127,0.781,95.997,212480
4oYN44rloSqxabqrSgIani,Algo Musical,Ñejo & Dalmata,55.0,5uLpJQSoYXqglBHaG8MbPx,Exitos,2016-11-30,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.883,0.626,1.0,-7.541,1.0,0.0853,0.0648,4.24e-06,0.0594,0.565,107.023,209453
45IOnEpVUdxWUZFqpZ7Xvz,Dominicana,Tego Calderon,54.0,6Q1kiSijkaHwoCwZUHW6IY,El Abayarde,2003-07-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.845,0.906,7.0,-3.804,1.0,0.0687,0.188,0.0512,0.0199,0.813,94.987,252693
1f2AyplMMO29MHBkjfFRmc,Papi Chulo,El Chombo,56.0,0dGcHWlzgWsN4bMc4DXq9Y,A Mover el Culo Con el Chombo,2016-10-28,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.893,0.851,1.0,-6.42,1.0,0.112,0.0809,0.00143,0.0246,0.837,110.005,175856
3J6vrRMz6EfwH2sgYiyNhc,Oye Mi Canto,N.O.R.E.,61.0,0RLMAxS9mhy149lu93u7GA,N.O.R.E. Y La Familia,2006-07-18,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.677,0.946,6.0,-2.887,1.0,0.0553,0.185,3.56e-06,0.274,0.948,96.011,240973
7rbtNjuh56l71xV7Uowf50,Mi Fanatica,Arcangel,58.0,0sMHBG6T20O56Wrtu1pR1f,Mas Flow - Los Benjamins,2006-09-26,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.875,0.691,4.0,-7.704,1.0,0.114,0.0446,0.00326,0.219,0.612,92.993,228560
7Eo3fkg16MzIgv9SxxSonH,Llegó la Cripta,El Chombo,51.0,6y07fZcNzVsvLgACeUuBli,Cuentos de la Cripta 3,1999,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.919,0.848,7.0,-10.511,1.0,0.165,0.0078,0.0406,0.338,0.959,109.183,147304
5c9CsmVAhOQ5jQKwmNd5fk,Saoco,Wisin,56.0,4k5YrELX73vK5ALegjEReh,El Sobreviviente,2004,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.844,0.862,4.0,-5.043,1.0,0.114,0.132,1.92e-05,0.066,0.816,95.999,184907
0Gh6QG4Z1pSvIo7btP1Ux4,Te Suelto el Pelo,Yandel,55.0,1xWGBUugmlHCwXH6AtpQCE,Quien Contra Mi,2003,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.792,0.712,11.0,-5.348,1.0,0.0665,0.0156,1.23e-06,0.636,0.929,94.995,136027
3pDhN3qB33AOPhQEkUCaWt,Limbo,Daddy Yankee,71.0,6Hu1DObY1WeKWxHfeaOcFg,Prestige,2012-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.806,0.875,7.0,-3.817,1.0,0.088,0.0838,0.00192,0.065,0.917,125.063,224693
5zuE6KIynU31uACRF112R3,Ponte Bonita,Arcangel,64.0,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.677,0.679,1.0,-4.928,1.0,0.163,0.439,3.22e-06,0.357,0.852,175.985,193099
2DFn7QiaiaNNWXuWLABatP,Fin De Semana,Lunay,68.0,5xoULy1zmC7mR6u23LMW6B,Fin De Semana,2019-09-13,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.828,0.944,5.0,-1.648,1.0,0.0703,0.334,0.00813,0.0869,0.891,95.995,151562
2XCyOEiZgavc6tH2wA1RCe,Ontas? - Remix,Alex Rose,65.0,6OobJ3vMxJCyS6WZCS7eyF,Ontas? (Remix),2019-09-13,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.872,0.664,1.0,-5.807,1.0,0.0825,0.375,1e-06,0.0939,0.77,89.992,290578
4MR1AZhe1p0zTuH2HGhX9L,Guayo,Zion & Lennox,72.0,7wGdslyqdVvqMV3nPAL6uN,Guayo,2019-05-17,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.774,0.774,9.0,-4.19,1.0,0.0516,0.233,7.76e-05,0.138,0.489,95.998,222302
0tJCo71s7HT9Mu5Z4juuLw,Solita,Sech,77.0,3TgOrQ3p23Af8zSsxK8fdX,Sueños,2019-04-19,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.679,0.831,2.0,-1.866,1.0,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520
6zw6EBrOdGTbKzC0djTOlD,Bandolera,Anuel AA,65.0,5pQwQRnQOuKrbVUVnGMEN4,Real Hasta la Muerte,2018-07-17,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.693,0.752,9.0,-4.108,1.0,0.0729,0.499,2.66e-05,0.123,0.796,185.996,190296
7LLXLd0pisbEAdIVK502VM,Reggaetón en lo Oscuro,Wisin & Yandel,72.0,4zbMionGv9W33xjQfoMyuo,"Los Campeones del Pueblo ""The Big Leagues""",2018-12-14,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.747,0.898,1.0,-3.683,1.0,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97,208947
36dhj3CSJ2gsED35rBswno,Mírame,Nio Garcia,66.0,3LArmTMKYPLs79L4v628ga,Mírame,2019-02-22,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.775,0.787,1.0,-4.488,1.0,0.11,0.0613,0.000159,0.0916,0.665,175.993,317440
7IzTqlcNIVONE35fEgj9w5,Una Mujer,De La Ghetto,64.0,2n7Xcjus2Nvtq1KWEOG91e,Una Mujer (feat. DJ Nelson),2019-03-15,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.869,0.783,7.0,-4.234,1.0,0.0638,0.0919,7.57e-06,0.131,0.891,95.996,240587
6dZgwCrQ2cPERXn63jG8PY,Fumeteo,Darell,64.0,6XMYAznlieA1oZaRsmV5QE,Fumeteo,2019-04-19,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.781,0.584,1.0,-6.016,1.0,0.0684,0.135,0.000826,0.0784,0.459,175.996,198875
1sviDBcAqVOxMXq4xITVEs,Que Calor (feat. J Balvin & El Alfa),Major Lazer,84.0,2epUYHJteejHG4trbc8drd,Que Calor (feat. J Balvin & El Alfa),2019-09-11,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.795,0.885,8.0,-4.13,1.0,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
4dqoJHdxf9Ez4DDqGh2PBc,Ya No Mas,Fer Palacio,75.0,0l2uThBoHtAFai9enYxYja,Ya No Mas,2019-03-21,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.795,0.676,6.0,-6.429,1.0,0.0589,0.138,0.00373,0.0734,0.882,100.045,158447
7gPRIgwzddQ7jga1sBQtJ6,Mera Woo,El Alfa,70.0,0UneoDNRVbr639NsyPRSyw,Mera Woo,2019-12-19,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.937,0.942,1.0,-4.766,1.0,0.0714,0.0441,0.00679,0.301,0.376,115.984,182678
